"disease","STRING_id"
"bipolar disorder","9606.ENSP00000364076"
"bipolar disorder","9606.ENSP00000365735"
"bipolar disorder","9606.ENSP00000366618"
"bipolar disorder","9606.ENSP00000368688"
"bipolar disorder","9606.ENSP00000368766"
"bipolar disorder","9606.ENSP00000369460"
"bipolar disorder","9606.ENSP00000370521"
"bipolar disorder","9606.ENSP00000371532"
"bipolar disorder","9606.ENSP00000376127"
"bipolar disorder","9606.ENSP00000376472"
"bipolar disorder","9606.ENSP00000376855"
"bipolar disorder","9606.ENSP00000378307"
"bipolar disorder","9606.ENSP00000379802"
"bipolar disorder","9606.ENSP00000382770"
"bipolar disorder","9606.ENSP00000382791"
"bipolar disorder","9606.ENSP00000384169"
"bipolar disorder","9606.ENSP00000384179"
"bipolar disorder","9606.ENSP00000387006"
"bipolar disorder","9606.ENSP00000390590"
"bipolar disorder","9606.ENSP00000393571"
"bipolar disorder","9606.ENSP00000394484"
"bipolar disorder","9606.ENSP00000418112"
"bipolar disorder","9606.ENSP00000418191"
"bipolar disorder","9606.ENSP00000422496"
"bipolar disorder","9606.ENSP00000436786"
"bipolar disorder","9606.ENSP00000452871"
"bipolar disorder","9606.ENSP00000449629"
"cardiac arrhythmia","9606.ENSP00000070846"
"cardiac arrhythmia","9606.ENSP00000155840"
"cardiac arrhythmia","9606.ENSP00000164227"
"cardiac arrhythmia","9606.ENSP00000225737"
"cardiac arrhythmia","9606.ENSP00000226574"
"cardiac arrhythmia","9606.ENSP00000227322"
"cardiac arrhythmia","9606.ENSP00000230990"
"cardiac arrhythmia","9606.ENSP00000231498"
"cardiac arrhythmia","9606.ENSP00000233242"
"cardiac arrhythmia","9606.ENSP00000233535"
"cardiac arrhythmia","9606.ENSP00000239461"
"cardiac arrhythmia","9606.ENSP00000241436"
"cardiac arrhythmia","9606.ENSP00000244007"
"cardiac arrhythmia","9606.ENSP00000247001"
"cardiac arrhythmia","9606.ENSP00000252491"
"cardiac arrhythmia","9606.ENSP00000261173"
"cardiac arrhythmia","9606.ENSP00000262186"
"cardiac arrhythmia","9606.ENSP00000264714"
"cardiac arrhythmia","9606.ENSP00000264717"
"cardiac arrhythmia","9606.ENSP00000264773"
"cardiac arrhythmia","9606.ENSP00000266376"
"cardiac arrhythmia","9606.ENSP00000268489"
"cardiac arrhythmia","9606.ENSP00000271915"
"cardiac arrhythmia","9606.ENSP00000272198"
"cardiac arrhythmia","9606.ENSP00000272895"
"cardiac arrhythmia","9606.ENSP00000276925"
"cardiac arrhythmia","9606.ENSP00000287936"
"cardiac arrhythmia","9606.ENSP00000290310"
"cardiac arrhythmia","9606.ENSP00000292055"
"cardiac arrhythmia","9606.ENSP00000299333"
"cardiac arrhythmia","9606.ENSP00000304169"
"cardiac arrhythmia","9606.ENSP00000309757"
"cardiac arrhythmia","9606.ENSP00000309913"
"cardiac arrhythmia","9606.ENSP00000312150"
"cardiac arrhythmia","9606.ENSP00000319591"
"cardiac arrhythmia","9606.ENSP00000320886"
"cardiac arrhythmia","9606.ENSP00000322229"
"cardiac arrhythmia","9606.ENSP00000322460"
"cardiac arrhythmia","9606.ENSP00000324693"
"cardiac arrhythmia","9606.ENSP00000328968"
"cardiac arrhythmia","9606.ENSP00000331748"
"cardiac arrhythmia","9606.ENSP00000337313"
"cardiac arrhythmia","9606.ENSP00000339191"
"cardiac arrhythmia","9606.ENSP00000339960"
"cardiac arrhythmia","9606.ENSP00000343764"
"cardiac arrhythmia","9606.ENSP00000343885"
"cardiac arrhythmia","9606.ENSP00000343925"
"cardiac arrhythmia","9606.ENSP00000348215"
"cardiac arrhythmia","9606.ENSP00000349588"
"cardiac arrhythmia","9606.ENSP00000350132"
"cardiac arrhythmia","9606.ENSP00000352565"
"cardiac arrhythmia","9606.ENSP00000355533"
"cardiac arrhythmia","9606.ENSP00000357283"
"cardiac arrhythmia","9606.ENSP00000357440"
"cardiac arrhythmia","9606.ENSP00000358795"
"cardiac arrhythmia","9606.ENSP00000362360"
"cardiac arrhythmia","9606.ENSP00000364898"
"cardiac arrhythmia","9606.ENSP00000365312"
"cardiac arrhythmia","9606.ENSP00000365775"
"cardiac arrhythmia","9606.ENSP00000366326"
"cardiac arrhythmia","9606.ENSP00000367229"
"cardiac arrhythmia","9606.ENSP00000369129"
"cardiac arrhythmia","9606.ENSP00000369862"
"cardiac arrhythmia","9606.ENSP00000371152"
"cardiac arrhythmia","9606.ENSP00000373825"
"cardiac arrhythmia","9606.ENSP00000377833"
"cardiac arrhythmia","9606.ENSP00000380349"
"cardiac arrhythmia","9606.ENSP00000381588"
"cardiac arrhythmia","9606.ENSP00000381739"
"cardiac arrhythmia","9606.ENSP00000387641"
"cardiac arrhythmia","9606.ENSP00000396915"
"cardiac arrhythmia","9606.ENSP00000410216"
"cardiac arrhythmia","9606.ENSP00000418823"
"cardiac arrhythmia","9606.ENSP00000421180"
"cardiac arrhythmia","9606.ENSP00000444972"
"chronic obstructive pulmonary disease","9606.ENSP00000044462"
"chronic obstructive pulmonary disease","9606.ENSP00000046794"
"chronic obstructive pulmonary disease","9606.ENSP00000201031"
"chronic obstructive pulmonary disease","9606.ENSP00000216487"
"chronic obstructive pulmonary disease","9606.ENSP00000219660"
"chronic obstructive pulmonary disease","9606.ENSP00000221204"
"chronic obstructive pulmonary disease","9606.ENSP00000221444"
"chronic obstructive pulmonary disease","9606.ENSP00000223795"
"chronic obstructive pulmonary disease","9606.ENSP00000225275"
"chronic obstructive pulmonary disease","9606.ENSP00000234739"
"chronic obstructive pulmonary disease","9606.ENSP00000243052"
"chronic obstructive pulmonary disease","9606.ENSP00000243457"
"chronic obstructive pulmonary disease","9606.ENSP00000255380"
"chronic obstructive pulmonary disease","9606.ENSP00000257527"
"chronic obstructive pulmonary disease","9606.ENSP00000258411"
"chronic obstructive pulmonary disease","9606.ENSP00000258499"
"chronic obstructive pulmonary disease","9606.ENSP00000258886"
"chronic obstructive pulmonary disease","9606.ENSP00000260210"
"chronic obstructive pulmonary disease","9606.ENSP00000260766"
"chronic obstructive pulmonary disease","9606.ENSP00000261304"
"chronic obstructive pulmonary disease","9606.ENSP00000261438"
"chronic obstructive pulmonary disease","9606.ENSP00000261751"
"chronic obstructive pulmonary disease","9606.ENSP00000262102"
"chronic obstructive pulmonary disease","9606.ENSP00000262429"
"chronic obstructive pulmonary disease","9606.ENSP00000262430"
"chronic obstructive pulmonary disease","9606.ENSP00000263239"
"chronic obstructive pulmonary disease","9606.ENSP00000264344"
"chronic obstructive pulmonary disease","9606.ENSP00000264663"
"chronic obstructive pulmonary disease","9606.ENSP00000265104"
"chronic obstructive pulmonary disease","9606.ENSP00000265447"
"chronic obstructive pulmonary disease","9606.ENSP00000265459"
"chronic obstructive pulmonary disease","9606.ENSP00000265572"
"chronic obstructive pulmonary disease","9606.ENSP00000265854"
"chronic obstructive pulmonary disease","9606.ENSP00000268138"
"chronic obstructive pulmonary disease","9606.ENSP00000269141"
"chronic obstructive pulmonary disease","9606.ENSP00000270722"
"chronic obstructive pulmonary disease","9606.ENSP00000271234"
"chronic obstructive pulmonary disease","9606.ENSP00000272771"
"chronic obstructive pulmonary disease","9606.ENSP00000273353"
"chronic obstructive pulmonary disease","9606.ENSP00000273430"
"chronic obstructive pulmonary disease","9606.ENSP00000273854"
"chronic obstructive pulmonary disease","9606.ENSP00000274458"
"chronic obstructive pulmonary disease","9606.ENSP00000275053"
"chronic obstructive pulmonary disease","9606.ENSP00000278282"
"chronic obstructive pulmonary disease","9606.ENSP00000281142"
"chronic obstructive pulmonary disease","9606.ENSP00000284322"
"chronic obstructive pulmonary disease","9606.ENSP00000285814"
"chronic obstructive pulmonary disease","9606.ENSP00000285900"
"chronic obstructive pulmonary disease","9606.ENSP00000294383"
"chronic obstructive pulmonary disease","9606.ENSP00000294785"
"chronic obstructive pulmonary disease","9606.ENSP00000295082"
"chronic obstructive pulmonary disease","9606.ENSP00000295640"
"chronic obstructive pulmonary disease","9606.ENSP00000295755"
"chronic obstructive pulmonary disease","9606.ENSP00000296511"
"chronic obstructive pulmonary disease","9606.ENSP00000296575"
"chronic obstructive pulmonary disease","9606.ENSP00000298492"
"chronic obstructive pulmonary disease","9606.ENSP00000298892"
"chronic obstructive pulmonary disease","9606.ENSP00000299565"
"chronic obstructive pulmonary disease","9606.ENSP00000299855"
"chronic obstructive pulmonary disease","9606.ENSP00000300105"
"chronic obstructive pulmonary disease","9606.ENSP00000301141"
"chronic obstructive pulmonary disease","9606.ENSP00000302768"
"chronic obstructive pulmonary disease","9606.ENSP00000303584"
"chronic obstructive pulmonary disease","9606.ENSP00000305355"
"chronic obstructive pulmonary disease","9606.ENSP00000307272"
"chronic obstructive pulmonary disease","9606.ENSP00000308887"
"chronic obstructive pulmonary disease","9606.ENSP00000311837"
"chronic obstructive pulmonary disease","9606.ENSP00000312129"
"chronic obstructive pulmonary disease","9606.ENSP00000312185"
"chronic obstructive pulmonary disease","9606.ENSP00000315602"
"chronic obstructive pulmonary disease","9606.ENSP00000316809"
"chronic obstructive pulmonary disease","9606.ENSP00000318077"
"chronic obstructive pulmonary disease","9606.ENSP00000318650"
"chronic obstructive pulmonary disease","9606.ENSP00000319308"
"chronic obstructive pulmonary disease","9606.ENSP00000319984"
"chronic obstructive pulmonary disease","9606.ENSP00000322568"
"chronic obstructive pulmonary disease","9606.ENSP00000322788"
"chronic obstructive pulmonary disease","9606.ENSP00000323194"
"chronic obstructive pulmonary disease","9606.ENSP00000324248"
"chronic obstructive pulmonary disease","9606.ENSP00000324944"
"chronic obstructive pulmonary disease","9606.ENSP00000325296"
"chronic obstructive pulmonary disease","9606.ENSP00000327077"
"chronic obstructive pulmonary disease","9606.ENSP00000329170"
"chronic obstructive pulmonary disease","9606.ENSP00000330219"
"chronic obstructive pulmonary disease","9606.ENSP00000332296"
"chronic obstructive pulmonary disease","9606.ENSP00000338343"
"chronic obstructive pulmonary disease","9606.ENSP00000339004"
"chronic obstructive pulmonary disease","9606.ENSP00000344724"
"chronic obstructive pulmonary disease","9606.ENSP00000344741"
"chronic obstructive pulmonary disease","9606.ENSP00000346693"
"chronic obstructive pulmonary disease","9606.ENSP00000348812"
"chronic obstructive pulmonary disease","9606.ENSP00000349275"
"chronic obstructive pulmonary disease","9606.ENSP00000350297"
"chronic obstructive pulmonary disease","9606.ENSP00000350928"
"chronic obstructive pulmonary disease","9606.ENSP00000351755"
"chronic obstructive pulmonary disease","9606.ENSP00000352513"
"chronic obstructive pulmonary disease","9606.ENSP00000352927"
"chronic obstructive pulmonary disease","9606.ENSP00000353362"
"chronic obstructive pulmonary disease","9606.ENSP00000353915"
"chronic obstructive pulmonary disease","9606.ENSP00000354416"
"chronic obstructive pulmonary disease","9606.ENSP00000355580"
"chronic obstructive pulmonary disease","9606.ENSP00000355866"
"chronic obstructive pulmonary disease","9606.ENSP00000355896"
"chronic obstructive pulmonary disease","9606.ENSP00000356399"
"chronic obstructive pulmonary disease","9606.ENSP00000358033"
"chronic obstructive pulmonary disease","9606.ENSP00000358265"
"chronic obstructive pulmonary disease","9606.ENSP00000358374"
"chronic obstructive pulmonary disease","9606.ENSP00000361366"
"chronic obstructive pulmonary disease","9606.ENSP00000363868"
"chronic obstructive pulmonary disease","9606.ENSP00000365682"
"chronic obstructive pulmonary disease","9606.ENSP00000365920"
"chronic obstructive pulmonary disease","9606.ENSP00000366084"
"chronic obstructive pulmonary disease","9606.ENSP00000366936"
"chronic obstructive pulmonary disease","9606.ENSP00000367001"
"chronic obstructive pulmonary disease","9606.ENSP00000367164"
"chronic obstructive pulmonary disease","9606.ENSP00000367220"
"chronic obstructive pulmonary disease","9606.ENSP00000367959"
"chronic obstructive pulmonary disease","9606.ENSP00000369129"
"chronic obstructive pulmonary disease","9606.ENSP00000370031"
"chronic obstructive pulmonary disease","9606.ENSP00000370253"
"chronic obstructive pulmonary disease","9606.ENSP00000371432"
"chronic obstructive pulmonary disease","9606.ENSP00000373640"
"chronic obstructive pulmonary disease","9606.ENSP00000374332"
"chronic obstructive pulmonary disease","9606.ENSP00000375909"
"chronic obstructive pulmonary disease","9606.ENSP00000376317"
"chronic obstructive pulmonary disease","9606.ENSP00000376570"
"chronic obstructive pulmonary disease","9606.ENSP00000376827"
"chronic obstructive pulmonary disease","9606.ENSP00000377265"
"chronic obstructive pulmonary disease","9606.ENSP00000378130"
"chronic obstructive pulmonary disease","9606.ENSP00000379931"
"chronic obstructive pulmonary disease","9606.ENSP00000380227"
"chronic obstructive pulmonary disease","9606.ENSP00000380718"
"chronic obstructive pulmonary disease","9606.ENSP00000381793"
"chronic obstructive pulmonary disease","9606.ENSP00000381840"
"chronic obstructive pulmonary disease","9606.ENSP00000384582"
"chronic obstructive pulmonary disease","9606.ENSP00000386121"
"chronic obstructive pulmonary disease","9606.ENSP00000392896"
"chronic obstructive pulmonary disease","9606.ENSP00000393275"
"chronic obstructive pulmonary disease","9606.ENSP00000393511"
"chronic obstructive pulmonary disease","9606.ENSP00000396068"
"chronic obstructive pulmonary disease","9606.ENSP00000399168"
"chronic obstructive pulmonary disease","9606.ENSP00000401980"
"chronic obstructive pulmonary disease","9606.ENSP00000404063"
"chronic obstructive pulmonary disease","9606.ENSP00000408632"
"chronic obstructive pulmonary disease","9606.ENSP00000410732"
"chronic obstructive pulmonary disease","9606.ENSP00000416959"
"chronic obstructive pulmonary disease","9606.ENSP00000417659"
"chronic obstructive pulmonary disease","9606.ENSP00000418823"
"chronic obstructive pulmonary disease","9606.ENSP00000423630"
"chronic obstructive pulmonary disease","9606.ENSP00000434939"
"chronic obstructive pulmonary disease","9606.ENSP00000441823"
"chronic obstructive pulmonary disease","9606.ENSP00000381270"
"chronic obstructive pulmonary disease","9606.ENSP00000438095"
"chronic obstructive pulmonary disease","9606.ENSP00000453793"
"coronary heart disease","9606.ENSP00000164227"
"coronary heart disease","9606.ENSP00000217372"
"coronary heart disease","9606.ENSP00000223122"
"coronary heart disease","9606.ENSP00000225823"
"coronary heart disease","9606.ENSP00000226574"
"coronary heart disease","9606.ENSP00000227322"
"coronary heart disease","9606.ENSP00000227495"
"coronary heart disease","9606.ENSP00000227667"
"coronary heart disease","9606.ENSP00000228841"
"coronary heart disease","9606.ENSP00000233156"
"coronary heart disease","9606.ENSP00000233242"
"coronary heart disease","9606.ENSP00000233535"
"coronary heart disease","9606.ENSP00000233838"
"coronary heart disease","9606.ENSP00000237316"
"coronary heart disease","9606.ENSP00000240874"
"coronary heart disease","9606.ENSP00000241436"
"coronary heart disease","9606.ENSP00000242261"
"coronary heart disease","9606.ENSP00000244007"
"coronary heart disease","9606.ENSP00000247001"
"coronary heart disease","9606.ENSP00000252491"
"coronary heart disease","9606.ENSP00000257555"
"coronary heart disease","9606.ENSP00000260210"
"coronary heart disease","9606.ENSP00000261015"
"coronary heart disease","9606.ENSP00000261173"
"coronary heart disease","9606.ENSP00000261733"
"coronary heart disease","9606.ENSP00000261751"
"coronary heart disease","9606.ENSP00000262209"
"coronary heart disease","9606.ENSP00000263073"
"coronary heart disease","9606.ENSP00000264230"
"coronary heart disease","9606.ENSP00000264714"
"coronary heart disease","9606.ENSP00000264717"
"coronary heart disease","9606.ENSP00000268129"
"coronary heart disease","9606.ENSP00000268171"
"coronary heart disease","9606.ENSP00000268489"
"coronary heart disease","9606.ENSP00000272895"
"coronary heart disease","9606.ENSP00000275300"
"coronary heart disease","9606.ENSP00000276925"
"coronary heart disease","9606.ENSP00000282397"
"coronary heart disease","9606.ENSP00000284629"
"coronary heart disease","9606.ENSP00000287936"
"coronary heart disease","9606.ENSP00000289104"
"coronary heart disease","9606.ENSP00000290310"
"coronary heart disease","9606.ENSP00000292055"
"coronary heart disease","9606.ENSP00000296518"
"coronary heart disease","9606.ENSP00000297494"
"coronary heart disease","9606.ENSP00000299766"
"coronary heart disease","9606.ENSP00000299767"
"coronary heart disease","9606.ENSP00000299855"
"coronary heart disease","9606.ENSP00000302501"
"coronary heart disease","9606.ENSP00000302805"
"coronary heart disease","9606.ENSP00000303208"
"coronary heart disease","9606.ENSP00000304169"
"coronary heart disease","9606.ENSP00000304895"
"coronary heart disease","9606.ENSP00000308165"
"coronary heart disease","9606.ENSP00000308938"
"coronary heart disease","9606.ENSP00000309757"
"coronary heart disease","9606.ENSP00000312150"
"coronary heart disease","9606.ENSP00000315011"
"coronary heart disease","9606.ENSP00000318298"
"coronary heart disease","9606.ENSP00000320886"
"coronary heart disease","9606.ENSP00000321334"
"coronary heart disease","9606.ENSP00000322229"
"coronary heart disease","9606.ENSP00000323074"
"coronary heart disease","9606.ENSP00000324693"
"coronary heart disease","9606.ENSP00000325785"
"coronary heart disease","9606.ENSP00000326022"
"coronary heart disease","9606.ENSP00000329880"
"coronary heart disease","9606.ENSP00000331310"
"coronary heart disease","9606.ENSP00000331748"
"coronary heart disease","9606.ENSP00000332973"
"coronary heart disease","9606.ENSP00000337313"
"coronary heart disease","9606.ENSP00000337354"
"coronary heart disease","9606.ENSP00000339952"
"coronary heart disease","9606.ENSP00000340900"
"coronary heart disease","9606.ENSP00000342007"
"coronary heart disease","9606.ENSP00000344546"
"coronary heart disease","9606.ENSP00000344967"
"coronary heart disease","9606.ENSP00000345492"
"coronary heart disease","9606.ENSP00000345848"
"coronary heart disease","9606.ENSP00000346389"
"coronary heart disease","9606.ENSP00000346839"
"coronary heart disease","9606.ENSP00000350720"
"coronary heart disease","9606.ENSP00000351052"
"coronary heart disease","9606.ENSP00000353518"
"coronary heart disease","9606.ENSP00000353654"
"coronary heart disease","9606.ENSP00000356290"
"coronary heart disease","9606.ENSP00000357470"
"coronary heart disease","9606.ENSP00000358894"
"coronary heart disease","9606.ENSP00000358903"
"coronary heart disease","9606.ENSP00000360296"
"coronary heart disease","9606.ENSP00000361112"
"coronary heart disease","9606.ENSP00000361125"
"coronary heart disease","9606.ENSP00000362360"
"coronary heart disease","9606.ENSP00000365312"
"coronary heart disease","9606.ENSP00000366267"
"coronary heart disease","9606.ENSP00000366843"
"coronary heart disease","9606.ENSP00000368414"
"coronary heart disease","9606.ENSP00000369862"
"coronary heart disease","9606.ENSP00000373472"
"coronary heart disease","9606.ENSP00000373825"
"coronary heart disease","9606.ENSP00000376177"
"coronary heart disease","9606.ENSP00000381588"
"coronary heart disease","9606.ENSP00000382034"
"coronary heart disease","9606.ENSP00000402861"
"coronary heart disease","9606.ENSP00000408632"
"coronary heart disease","9606.ENSP00000410216"
"coronary heart disease","9606.ENSP00000418823"
"coronary heart disease","9606.ENSP00000419952"
"coronary heart disease","9606.ENSP00000421180"
"coronary heart disease","9606.ENSP00000444972"
"coronary heart disease","9606.ENSP00000454071"
"drug dependence","9606.ENSP00000206249"
"drug dependence","9606.ENSP00000218867"
"drug dependence","9606.ENSP00000233154"
"drug dependence","9606.ENSP00000239462"
"drug dependence","9606.ENSP00000245451"
"drug dependence","9606.ENSP00000252506"
"drug dependence","9606.ENSP00000261733"
"drug dependence","9606.ENSP00000262101"
"drug dependence","9606.ENSP00000263239"
"drug dependence","9606.ENSP00000263753"
"drug dependence","9606.ENSP00000263754"
"drug dependence","9606.ENSP00000263895"
"drug dependence","9606.ENSP00000265872"
"drug dependence","9606.ENSP00000266682"
"drug dependence","9606.ENSP00000272133"
"drug dependence","9606.ENSP00000279463"
"drug dependence","9606.ENSP00000280551"
"drug dependence","9606.ENSP00000284136"
"drug dependence","9606.ENSP00000284322"
"drug dependence","9606.ENSP00000284503"
"drug dependence","9606.ENSP00000289957"
"drug dependence","9606.ENSP00000291700"
"drug dependence","9606.ENSP00000296754"
"drug dependence","9606.ENSP00000298282"
"drug dependence","9606.ENSP00000302021"
"drug dependence","9606.ENSP00000302846"
"drug dependence","9606.ENSP00000304192"
"drug dependence","9606.ENSP00000306606"
"drug dependence","9606.ENSP00000307134"
"drug dependence","9606.ENSP00000313437"
"drug dependence","9606.ENSP00000315602"
"drug dependence","9606.ENSP00000316244"
"drug dependence","9606.ENSP00000327213"
"drug dependence","9606.ENSP00000330836"
"drug dependence","9606.ENSP00000332118"
"drug dependence","9606.ENSP00000334051"
"drug dependence","9606.ENSP00000336591"
"drug dependence","9606.ENSP00000336747"
"drug dependence","9606.ENSP00000337445"
"drug dependence","9606.ENSP00000338785"
"drug dependence","9606.ENSP00000343318"
"drug dependence","9606.ENSP00000343477"
"drug dependence","9606.ENSP00000344786"
"drug dependence","9606.ENSP00000345808"
"drug dependence","9606.ENSP00000347792"
"drug dependence","9606.ENSP00000347942"
"drug dependence","9606.ENSP00000348793"
"drug dependence","9606.ENSP00000349543"
"drug dependence","9606.ENSP00000352565"
"drug dependence","9606.ENSP00000353518"
"drug dependence","9606.ENSP00000355180"
"drug dependence","9606.ENSP00000357835"
"drug dependence","9606.ENSP00000359285"
"drug dependence","9606.ENSP00000359552"
"drug dependence","9606.ENSP00000367959"
"drug dependence","9606.ENSP00000373640"
"drug dependence","9606.ENSP00000375069"
"drug dependence","9606.ENSP00000376268"
"drug dependence","9606.ENSP00000376822"
"drug dependence","9606.ENSP00000377047"
"drug dependence","9606.ENSP00000377265"
"drug dependence","9606.ENSP00000378699"
"drug dependence","9606.ENSP00000381499"
"drug dependence","9606.ENSP00000384018"
"drug dependence","9606.ENSP00000384892"
"drug dependence","9606.ENSP00000385021"
"drug dependence","9606.ENSP00000386180"
"drug dependence","9606.ENSP00000386306"
"drug dependence","9606.ENSP00000389140"
"drug dependence","9606.ENSP00000394316"
"drug dependence","9606.ENSP00000401018"
"drug dependence","9606.ENSP00000405176"
"drug dependence","9606.ENSP00000468991"
"drug dependence","9606.ENSP00000383392"
"drug dependence","9606.ENSP00000450337"
"hypertension","9606.ENSP00000035383"
"hypertension","9606.ENSP00000205061"
"hypertension","9606.ENSP00000230882"
"hypertension","9606.ENSP00000233242"
"hypertension","9606.ENSP00000238823"
"hypertension","9606.ENSP00000239849"
"hypertension","9606.ENSP00000244043"
"hypertension","9606.ENSP00000252512"
"hypertension","9606.ENSP00000253496"
"hypertension","9606.ENSP00000255380"
"hypertension","9606.ENSP00000259526"
"hypertension","9606.ENSP00000260766"
"hypertension","9606.ENSP00000261173"
"hypertension","9606.ENSP00000263168"
"hypertension","9606.ENSP00000263817"
"hypertension","9606.ENSP00000266037"
"hypertension","9606.ENSP00000268489"
"hypertension","9606.ENSP00000272638"
"hypertension","9606.ENSP00000273857"
"hypertension","9606.ENSP00000286621"
"hypertension","9606.ENSP00000288139"
"hypertension","9606.ENSP00000295736"
"hypertension","9606.ENSP00000296518"
"hypertension","9606.ENSP00000306157"
"hypertension","9606.ENSP00000306275"
"hypertension","9606.ENSP00000308339"
"hypertension","9606.ENSP00000311697"
"hypertension","9606.ENSP00000320025"
"hypertension","9606.ENSP00000323527"
"hypertension","9606.ENSP00000324527"
"hypertension","9606.ENSP00000324948"
"hypertension","9606.ENSP00000331504"
"hypertension","9606.ENSP00000331902"
"hypertension","9606.ENSP00000335044"
"hypertension","9606.ENSP00000339191"
"hypertension","9606.ENSP00000342011"
"hypertension","9606.ENSP00000345492"
"hypertension","9606.ENSP00000350894"
"hypertension","9606.ENSP00000355627"
"hypertension","9606.ENSP00000355870"
"hypertension","9606.ENSP00000355877"
"hypertension","9606.ENSP00000357196"
"hypertension","9606.ENSP00000357311"
"hypertension","9606.ENSP00000358994"
"hypertension","9606.ENSP00000361473"
"hypertension","9606.ENSP00000361672"
"hypertension","9606.ENSP00000363708"
"hypertension","9606.ENSP00000363921"
"hypertension","9606.ENSP00000365301"
"hypertension","9606.ENSP00000366843"
"hypertension","9606.ENSP00000369154"
"hypertension","9606.ENSP00000373574"
"hypertension","9606.ENSP00000376436"
"hypertension","9606.ENSP00000377265"
"hypertension","9606.ENSP00000377721"
"hypertension","9606.ENSP00000381932"
"hypertension","9606.ENSP00000384018"
"hypertension","9606.ENSP00000384725"
"hypertension","9606.ENSP00000385995"
"hypertension","9606.ENSP00000389140"
"hypertension","9606.ENSP00000394624"
"hypertension","9606.ENSP00000395929"
"hypertension","9606.ENSP00000402608"
"hypertension","9606.ENSP00000417404"
"hypertension","9606.ENSP00000429824"
"hypertension","9606.ENSP00000462986"
"multiple sclerosis","9606.ENSP00000162749"
"multiple sclerosis","9606.ENSP00000215832"
"multiple sclerosis","9606.ENSP00000216862"
"multiple sclerosis","9606.ENSP00000219689"
"multiple sclerosis","9606.ENSP00000219782"
"multiple sclerosis","9606.ENSP00000222005"
"multiple sclerosis","9606.ENSP00000225577"
"multiple sclerosis","9606.ENSP00000228606"
"multiple sclerosis","9606.ENSP00000231228"
"multiple sclerosis","9606.ENSP00000248070"
"multiple sclerosis","9606.ENSP00000257749"
"multiple sclerosis","9606.ENSP00000258711"
"multiple sclerosis","9606.ENSP00000263934"
"multiple sclerosis","9606.ENSP00000264122"
"multiple sclerosis","9606.ENSP00000264657"
"multiple sclerosis","9606.ENSP00000265602"
"multiple sclerosis","9606.ENSP00000265922"
"multiple sclerosis","9606.ENSP00000267549"
"multiple sclerosis","9606.ENSP00000268638"
"multiple sclerosis","9606.ENSP00000270225"
"multiple sclerosis","9606.ENSP00000271015"
"multiple sclerosis","9606.ENSP00000282728"
"multiple sclerosis","9606.ENSP00000286639"
"multiple sclerosis","9606.ENSP00000292174"
"multiple sclerosis","9606.ENSP00000295408"
"multiple sclerosis","9606.ENSP00000295743"
"multiple sclerosis","9606.ENSP00000296980"
"multiple sclerosis","9606.ENSP00000302846"
"multiple sclerosis","9606.ENSP00000303231"
"multiple sclerosis","9606.ENSP00000306157"
"multiple sclerosis","9606.ENSP00000310356"
"multiple sclerosis","9606.ENSP00000317902"
"multiple sclerosis","9606.ENSP00000319279"
"multiple sclerosis","9606.ENSP00000320324"
"multiple sclerosis","9606.ENSP00000323280"
"multiple sclerosis","9606.ENSP00000327048"
"multiple sclerosis","9606.ENSP00000332049"
"multiple sclerosis","9606.ENSP00000334474"
"multiple sclerosis","9606.ENSP00000336552"
"multiple sclerosis","9606.ENSP00000337386"
"multiple sclerosis","9606.ENSP00000339992"
"multiple sclerosis","9606.ENSP00000340347"
"multiple sclerosis","9606.ENSP00000342681"
"multiple sclerosis","9606.ENSP00000350297"
"multiple sclerosis","9606.ENSP00000354526"
"multiple sclerosis","9606.ENSP00000354777"
"multiple sclerosis","9606.ENSP00000356033"
"multiple sclerosis","9606.ENSP00000356346"
"multiple sclerosis","9606.ENSP00000356429"
"multiple sclerosis","9606.ENSP00000358501"
"multiple sclerosis","9606.ENSP00000359356"
"multiple sclerosis","9606.ENSP00000361359"
"multiple sclerosis","9606.ENSP00000364076"
"multiple sclerosis","9606.ENSP00000364898"
"multiple sclerosis","9606.ENSP00000367207"
"multiple sclerosis","9606.ENSP00000369270"
"multiple sclerosis","9606.ENSP00000369293"
"multiple sclerosis","9606.ENSP00000370880"
"multiple sclerosis","9606.ENSP00000375899"
"multiple sclerosis","9606.ENSP00000381891"
"multiple sclerosis","9606.ENSP00000382034"
"multiple sclerosis","9606.ENSP00000386229"
"multiple sclerosis","9606.ENSP00000386884"
"multiple sclerosis","9606.ENSP00000387946"
"multiple sclerosis","9606.ENSP00000395007"
"multiple sclerosis","9606.ENSP00000439594"
"multiple sclerosis","9606.ENSP00000445859"
"multiple sclerosis","9606.ENSP00000449241"
"multiple sclerosis","9606.ENSP00000387122"
"multiple sclerosis","9606.ENSP00000469049"
"multiple sclerosis","9606.ENSP00000465737"
"obesity","9606.ENSP00000009105"
"obesity","9606.ENSP00000178640"
"obesity","9606.ENSP00000242067"
"obesity","9606.ENSP00000245157"
"obesity","9606.ENSP00000246062"
"obesity","9606.ENSP00000251337"
"obesity","9606.ENSP00000254227"
"obesity","9606.ENSP00000257776"
"obesity","9606.ENSP00000260600"
"obesity","9606.ENSP00000262039"
"obesity","9606.ENSP00000262426"
"obesity","9606.ENSP00000262464"
